COD_ESC;IDESP_AI;IDESP_AF;IDESP_EM;ANO_APLICACAO;DTCADASTRO
6117;;;2.93;2021;2022-09-13 11:16:41.4300000
6324;6.07;;;2021;2022-09-13 11:16:41.4300000
6440;4.76;2.79;2.20;2021;2022-09-13 11:16:41.4300000
6464;;2.12;1.60;2021;2022-09-13 11:16:41.4300000
6506;;1.76;1.07;2021;2022-09-13 11:16:41.4300000
6622;;;1.95;2021;2022-09-13 11:16:41.4300000
6737;;3.70;2.55;2021;2022-09-13 11:16:41.4300000
6900;;3.15;0.19;2021;2022-09-13 11:16:41.4300000
7171;;3.24;1.76;2021;2022-09-13 11:16:41.4300000
7336;4.37;;;2021;2022-09-13 11:16:41.4300000
7444;;3.55;1.67;2021;2022-09-13 11:16:41.4300000
7523;;3.37;1.85;2021;2022-09-13 11:16:41.4300000
7675;4.92;2.37;;2021;2022-09-13 11:16:41.4300000
7808;5.09;3.42;3.25;2021;2022-09-13 11:16:41.4300000
7912;4.79;;;2021;2022-09-13 11:16:41.4300000
8047;3.94;;;2021;2022-09-13 11:16:41.4300000
8163;4.27;;;2021;2022-09-13 11:16:41.4300000
8266;;3.14;2.89;2021;2022-09-13 11:16:41.4300000
8291;;3.83;;2021;2022-09-13 11:16:41.4300000
8655;;4.04;;2021;2022-09-13 11:16:41.4300000
8667;;3.46;2.23;2021;2022-09-13 11:16:41.4300000
8813;;3.10;2.32;2021;2022-09-13 11:16:41.4300000
9039;;4.25;2.62;2021;2022-09-13 11:16:41.4300000
9246;;2.94;2.38;2021;2022-09-13 11:16:41.4300000
9416;;2.81;2.85;2021;2022-09-13 11:16:41.4300000
9441;;3.71;2.82;2021;2022-09-13 11:16:41.4300000
9672;3.01;2.90;;2021;2022-09-13 11:16:41.4300000
9696;3.33;3.00;;2021;2022-09-13 11:16:41.4300000
9817;5.02;3.29;2.27;2021;2022-09-13 11:16:41.4300000
9994;;2.97;2.39;2021;2022-09-13 11:16:41.4300000
10273;;2.61;1.32;2021;2022-09-13 11:16:41.4300000
10467;;2.97;1.93;2021;2022-09-13 11:16:41.4300000
10571;;2.61;1.63;2021;2022-09-13 11:16:41.4300000
10716;;3.56;2.35;2021;2022-09-13 11:16:41.4300000
10728;;2.56;1.37;2021;2022-09-13 11:16:41.4300000
10900;;3.20;1.75;2021;2022-09-13 11:16:41.4300000
11113;;2.43;2.15;2021;2022-09-13 11:16:41.4300000
11289;;;1.80;2021;2022-09-13 11:16:41.4300000
11368;;;2.25;2021;2022-09-13 11:16:41.4300000
11514;;3.11;1.25;2021;2022-09-13 11:16:41.4300000
11794;;2.34;1.20;2021;2022-09-13 11:16:41.4300000
11824;;2.99;2.21;2021;2022-09-13 11:16:41.4300000
12142;;;2.45;2021;2022-09-13 11:16:41.4300000
12300;;2.02;1.34;2021;2022-09-13 11:16:41.4300000
12348;;3.10;2.09;2021;2022-09-13 11:16:41.4300000
12464;;;1.64;2021;2022-09-13 11:16:41.4300000
12920;;;2.59;2021;2022-09-13 11:16:41.4300000
13481;;3.62;1.68;2021;2022-09-13 11:16:41.4300000
13493;6.48;;;2021;2022-09-13 11:16:41.4300000
13602;3.45;2.31;0.78;2021;2022-09-13 11:16:41.4300000
13648;;2.72;2.23;2021;2022-09-13 11:16:41.4300000
13812;;2.76;2.29;2021;2022-09-13 11:16:41.4300000
13869;7.52;4.80;2.95;2021;2022-09-13 11:16:41.4300000
14023;;;1.91;2021;2022-09-13 11:16:41.4300000
14217;;;2.41;2021;2022-09-13 11:16:41.4300000
14370;;;1.84;2021;2022-09-13 11:16:41.4300000
14497;;3.35;1.48;2021;2022-09-13 11:16:41.4300000
14904;;;1.60;2021;2022-09-13 11:16:41.4300000
15064;;3.30;2.65;2021;2022-09-13 11:16:41.4300000
15209;;3.79;3.47;2021;2022-09-13 11:16:41.4300000
15337;;2.56;1.93;2021;2022-09-13 11:16:41.4300000
15362;;2.23;2.43;2021;2022-09-13 11:16:41.4300000
15428;;;1.86;2021;2022-09-13 11:16:41.4300000
15611;;3.23;1.38;2021;2022-09-13 11:16:41.4300000
15957;;3.41;1.67;2021;2022-09-13 11:16:41.4300000
16299;;3.94;3.05;2021;2022-09-13 11:16:41.4300000
25173;;2.77;1.93;2021;2022-09-13 11:16:41.4300000
25276;;3.66;2.50;2021;2022-09-13 11:16:41.4300000
25446;;2.90;1.70;2021;2022-09-13 11:16:41.4300000
25653;;2.95;1.94;2021;2022-09-13 11:16:41.4300000
25835;;4.03;3.27;2021;2022-09-13 11:16:41.4300000
26128;;2.81;1.86;2021;2022-09-13 11:16:41.4300000
26153;5.51;;;2021;2022-09-13 11:16:41.4300000
26335;;2.22;1.79;2021;2022-09-13 11:16:41.4300000
26475;4.10;;;2021;2022-09-13 11:16:41.4300000
26670;;3.55;2.02;2021;2022-09-13 11:16:41.4300000
26980;;3.43;2.63;2021;2022-09-13 11:16:41.4300000
27182;;3.33;1.83;2021;2022-09-13 11:16:41.4300000
27364;;2.63;1.59;2021;2022-09-13 11:16:41.4300000
27509;;2.89;1.48;2021;2022-09-13 11:16:41.4300000
27777;;;2.34;2021;2022-09-13 11:16:41.4300000
27972;;;1.64;2021;2022-09-13 11:16:41.4300000
28241;;;2.04;2021;2022-09-13 11:16:41.4300000
923285;4.17;1.66;1.11;2021;2022-09-13 11:16:41.4300000
923369;5.67;3.92;3.12;2021;2022-09-13 11:16:41.4300000
923382;;3.01;1.98;2021;2022-09-13 11:16:41.4300000
923588;;3.44;2.18;2021;2022-09-13 11:16:41.4300000
923606;2.72;;;2021;2022-09-13 11:16:41.4300000
923679;;3.48;3.05;2021;2022-09-13 11:16:41.4300000
923801;3.70;;;2021;2022-09-13 11:16:41.4300000
924003;;3.26;2.11;2021;2022-09-13 11:16:41.4300000
924118;;1.90;1.01;2021;2022-09-13 11:16:41.4300000
924349;4.15;;;2021;2022-09-13 11:16:41.4300000
924436;;3.07;2.51;2021;2022-09-13 11:16:41.4300000
924544;;3.39;2.60;2021;2022-09-13 11:16:41.4300000
924659;;3.75;2.92;2021;2022-09-13 11:16:41.4300000
24;3.11;2.79;1.69;2021;2022-09-13 11:16:41.4300000
905;;3.61;2.05;2021;2022-09-13 11:16:41.4300000
1036;;3.02;2.80;2021;2022-09-13 11:16:41.4300000
1120;5.64;;;2021;2022-09-13 11:16:41.4300000
59;;;1.69;2021;2022-09-13 11:16:41.4300000
176;;3.00;2.67;2021;2022-09-13 11:16:41.4300000
280;;3.16;1.93;2021;2022-09-13 11:16:41.4300000
528;;2.81;1.96;2021;2022-09-13 11:16:41.4300000
565;3.96;;;2021;2022-09-13 11:16:41.4300000
644;5.23;;;2021;2022-09-13 11:16:41.4300000
759;4.46;;;2021;2022-09-13 11:16:41.4300000
1173;;3.08;1.84;2021;2022-09-13 11:16:41.4300000
1211;5.03;;;2021;2022-09-13 11:16:41.4300000
1338;3.86;;;2021;2022-09-13 11:16:41.4300000
1454;;2.76;2.84;2021;2022-09-13 11:16:41.4300000
1740;;3.41;0.63;2021;2022-09-13 11:16:41.4300000
1776;3.74;2.95;2.26;2021;2022-09-13 11:16:41.4300000
2045;5.09;;;2021;2022-09-13 11:16:41.4300000
2159;;;3.72;2021;2022-09-13 11:16:41.4300000
2227;;4.06;;2021;2022-09-13 11:16:41.4300000
2297;;3.59;1.98;2021;2022-09-13 11:16:41.4300000
2410;4.95;;;2021;2022-09-13 11:16:41.4300000
2434;;3.64;2.03;2021;2022-09-13 11:16:41.4300000
2677;;3.21;2.48;2021;2022-09-13 11:16:41.4300000
2811;;3.44;2.34;2021;2022-09-13 11:16:41.4300000
2914;;;2.72;2021;2022-09-13 11:16:41.4300000
3013;4.15;;;2021;2022-09-13 11:16:41.4300000
3141;;3.26;1.29;2021;2022-09-13 11:16:41.4300000
3256;;2.92;1.80;2021;2022-09-13 11:16:41.4300000
3372;;3.67;2.67;2021;2022-09-13 11:16:41.4300000
3517;6.18;;;2021;2022-09-13 11:16:41.4300000
3669;;;3.49;2021;2022-09-13 11:16:41.4300000
3803;5.28;;;2021;2022-09-13 11:16:41.4300000
3815;3.96;;;2021;2022-09-13 11:16:41.4300000
3918;;3.85;;2021;2022-09-13 11:16:41.4300000
4039;;3.24;1.96;2021;2022-09-13 11:16:41.4300000
4133;5.05;3.85;;2021;2022-09-13 11:16:41.4300000
4388;5.32;3.86;;2021;2022-09-13 11:16:41.4300000
4510;;3.41;3.64;2021;2022-09-13 11:16:41.4300000
4728;4.45;;;2021;2022-09-13 11:16:41.4300000
4820;;;3.43;2021;2022-09-13 11:16:41.4300000
4935;5.06;;;2021;2022-09-13 11:16:41.4300000
5034;;2.81;1.84;2021;2022-09-13 11:16:41.4300000
5150;4.95;;;2021;2022-09-13 11:16:41.4300000
5174;5.70;;;2021;2022-09-13 11:16:41.4300000
5277;;;2.27;2021;2022-09-13 11:16:41.4300000
5551;;;2.96;2021;2022-09-13 11:16:41.4300000
905677;;3.31;2.21;2021;2022-09-13 11:16:41.4300000
906116;3.87;3.02;1.94;2021;2022-09-13 11:16:41.4300000
906273;4.09;;;2021;2022-09-13 11:16:41.4300000
906360;;3.07;1.83;2021;2022-09-13 11:16:41.4300000
906748;;2.85;3.14;2021;2022-09-13 11:16:41.4300000
906931;3.37;;;2021;2022-09-13 11:16:41.4300000
907030;;2.87;2.09;2021;2022-09-13 11:16:41.4300000
907133;;2.04;0.98;2021;2022-09-13 11:16:41.4300000
907236;;2.05;;2021;2022-09-13 11:16:41.4300000
907467;;0.24;0.42;2021;2022-09-13 11:16:41.4300000
907662;;2.56;1.08;2021;2022-09-13 11:16:41.4300000
907819;6.05;;;2021;2022-09-13 11:16:41.4300000
908236;4.16;;;2021;2022-09-13 11:16:41.4300000
908484;4.24;3.37;2.49;2021;2022-09-13 11:16:41.4300000
908605;5.89;4.38;;2021;2022-09-13 11:16:41.4300000
908769;;2.57;1.26;2021;2022-09-13 11:16:41.4300000
908885;;2.85;2.14;2021;2022-09-13 11:16:41.4300000
909014;4.43;;;2021;2022-09-13 11:16:41.4300000
909185;4.39;3.13;;2021;2022-09-13 11:16:41.4300000
909415;;3.19;2.11;2021;2022-09-13 11:16:41.4300000
909737;4.15;;;2021;2022-09-13 11:16:41.4300000
909877;;1.86;1.25;2021;2022-09-13 11:16:41.4300000
910107;;;2.58;2021;2022-09-13 11:16:41.4300000
910247;;2.96;;2021;2022-09-13 11:16:41.4300000
910326;4.41;;;2021;2022-09-13 11:16:41.4300000
910442;;2.22;;2021;2022-09-13 11:16:41.4300000
910594;;3.18;1.96;2021;2022-09-13 11:16:41.4300000
910843;;3.52;;2021;2022-09-13 11:16:41.4300000
911276;;3.61;;2021;2022-09-13 11:16:41.4300000
911392;;;3.38;2021;2022-09-13 11:16:41.4300000
911537;3.42;2.44;1.32;2021;2022-09-13 11:16:41.4300000
911884;;3.49;2.02;2021;2022-09-13 11:16:41.4300000
912293;;3.11;2.70;2021;2022-09-13 11:16:41.4300000
912852;5.87;;;2021;2022-09-13 11:16:41.4300000
913443;;2.26;1.84;2021;2022-09-13 11:16:41.4300000
913765;3.94;;;2021;2022-09-13 11:16:41.4300000
913856;;3.04;2.31;2021;2022-09-13 11:16:41.4300000
914137;;3.28;2.08;2021;2022-09-13 11:16:41.4300000
914198;;2.46;1.67;2021;2022-09-13 11:16:41.4300000
914435;;3.44;;2021;2022-09-13 11:16:41.4300000
914617;;2.06;1.40;2021;2022-09-13 11:16:41.4300000
914630;;3.39;2.53;2021;2022-09-13 11:16:41.4300000
924738;;3.00;;2021;2022-09-13 11:16:41.4300000
924830;;0.24;;2021;2022-09-13 11:16:41.4300000
925123;;2.55;1.22;2021;2022-09-13 11:16:41.4300000
925238;4.02;;;2021;2022-09-13 11:16:41.4300000
925342;3.73;;;2021;2022-09-13 11:16:41.4300000
925524;;2.78;2.37;2021;2022-09-13 11:16:41.4300000
925559;;2.87;2.65;2021;2022-09-13 11:16:41.4300000
925652;;2.54;1.22;2021;2022-09-13 11:16:41.4300000
925755;;1.38;;2021;2022-09-13 11:16:41.4300000
925858;4.88;;;2021;2022-09-13 11:16:41.4300000
926073;;0.45;;2021;2022-09-13 11:16:41.4300000
36201;4.97;3.17;2.08;2021;2022-09-13 11:16:41.4300000
36353;;;1.69;2021;2022-09-13 11:16:41.4300000
48215;4.35;4.15;2.58;2021;2022-09-13 11:16:41.4300000
48343;;4.15;;2021;2022-09-13 11:16:41.4300000
48471;3.46;2.41;;2021;2022-09-13 11:16:41.4300000
48495;3.80;2.95;1.23;2021;2022-09-13 11:16:41.4300000
48616;;2.81;2.02;2021;2022-09-13 11:16:41.4300000
48690;4.15;3.05;;2021;2022-09-13 11:16:41.4300000
48860;;2.83;;2021;2022-09-13 11:16:41.4300000
48999;;2.57;1.43;2021;2022-09-13 11:16:41.4300000
49463;;4.34;;2021;2022-09-13 11:16:41.4300000
49499;;;4.02;2021;2022-09-13 11:16:41.4300000
49803;;3.31;1.97;2021;2022-09-13 11:16:41.4300000
50436;2.60;2.09;0.72;2021;2022-09-13 11:16:41.4300000
65626;;2.51;1.65;2021;2022-09-13 11:16:41.4300000
65985;;2.28;1.67;2021;2022-09-13 11:16:41.4300000
70269;;2.81;1.90;2021;2022-09-13 11:16:41.4300000
79893;;;2.01;2021;2022-09-13 11:16:41.4300000
127784;3.68;2.99;1.89;2021;2022-09-13 11:16:41.4300000
191206;;3.25;2.41;2021;2022-09-13 11:16:41.4300000
191346;;3.54;;2021;2022-09-13 11:16:41.4300000
286217;;3.18;2.29;2021;2022-09-13 11:16:41.4300000
297392;;;;2021;2022-09-13 11:16:41.4300000
350588;;2.61;1.72;2021;2022-09-13 11:16:41.4300000
377156;;2.93;2.35;2021;2022-09-13 11:16:41.4300000
433615;4.44;2.57;;2021;2022-09-13 11:16:41.4300000
435442;4.89;;;2021;2022-09-13 11:16:41.4300000
436239;;3.80;2.65;2021;2022-09-13 11:16:41.4300000
442324;;3.39;1.77;2021;2022-09-13 11:16:41.4300000
446300;;2.85;;2021;2022-09-13 11:16:41.4300000
461143;4.54;;;2021;2022-09-13 11:16:41.4300000
462342;;;2.92;2021;2022-09-13 11:16:41.4300000
479081;;2.99;2.28;2021;2022-09-13 11:16:41.4300000
496571;;3.33;1.75;2021;2022-09-13 11:16:41.4300000
497812;;4.39;;2021;2022-09-13 11:16:41.4300000
565040;;;1.83;2021;2022-09-13 11:16:41.4300000
566202;;2.36;1.89;2021;2022-09-13 11:16:41.4300000
577066;3.27;2.63;;2021;2022-09-13 11:16:41.4300000
577145;;2.11;;2021;2022-09-13 11:16:41.4300000
579257;;3.04;1.86;2021;2022-09-13 11:16:41.4300000
580824;;2.19;1.76;2021;2022-09-13 11:16:41.4300000
900229;;2.64;1.90;2021;2022-09-13 11:16:41.4300000
900369;;3.38;2.16;2021;2022-09-13 11:16:41.4300000
900655;;3.09;2.08;2021;2022-09-13 11:16:41.4300000
900795;6.56;3.80;2.78;2021;2022-09-13 11:16:41.4300000
901015;;2.73;1.73;2021;2022-09-13 11:16:41.4300000
901124;3.15;;1.74;2021;2022-09-13 11:16:41.4300000
901261;;2.65;1.96;2021;2022-09-13 11:16:41.4300000
901374;2.97;;;2021;2022-09-13 11:16:41.4300000
901581;;3.03;1.90;2021;2022-09-13 11:16:41.4300000
901921;;2.10;0.95;2021;2022-09-13 11:16:41.4300000
902044;;1.75;0.98;2021;2022-09-13 11:16:41.4300000
902238;3.33;;;2021;2022-09-13 11:16:41.4300000
902378;;3.33;3.05;2021;2022-09-13 11:16:41.4300000
902559;;2.48;0.26;2021;2022-09-13 11:16:41.4300000
902809;3.12;2.62;1.39;2021;2022-09-13 11:16:41.4300000
903243;;;1.45;2021;2022-09-13 11:16:41.4300000
903334;4.76;;;2021;2022-09-13 11:16:41.4300000
903395;6.55;;;2021;2022-09-13 11:16:41.4300000
903504;3.85;;;2021;2022-09-13 11:16:41.4300000
903772;;3.20;2.64;2021;2022-09-13 11:16:41.4300000
903887;4.50;;;2021;2022-09-13 11:16:41.4300000
904004;;3.17;;2021;2022-09-13 11:16:41.4300000
904181;;2.79;1.48;2021;2022-09-13 11:16:41.4300000
904296;;2.57;1.54;2021;2022-09-13 11:16:41.4300000
904405;;3.58;2.40;2021;2022-09-13 11:16:41.4300000
904624;4.28;;1.84;2021;2022-09-13 11:16:41.4300000
904879;3.63;2.94;1.63;2021;2022-09-13 11:16:41.4300000
904909;6.53;3.10;;2021;2022-09-13 11:16:41.4300000
905239;;2.61;1.40;2021;2022-09-13 11:16:41.4300000
905331;;2.89;1.61;2021;2022-09-13 11:16:41.4300000
905461;4.27;3.19;2.09;2021;2022-09-13 11:16:41.4300000
914745;4.45;3.16;;2021;2022-09-13 11:16:41.4300000
915269;;2.92;1.44;2021;2022-09-13 11:16:41.4300000
915683;;2.77;1.61;2021;2022-09-13 11:16:41.4300000
916341;5.88;;;2021;2022-09-13 11:16:41.4300000
916651;;3.38;;2021;2022-09-13 11:16:41.4300000
916785;4.38;;;2021;2022-09-13 11:16:41.4300000
916869;;2.79;2.33;2021;2022-09-13 11:16:41.4300000
917035;4.40;;;2021;2022-09-13 11:16:41.4300000
917552;;3.14;2.71;2021;2022-09-13 11:16:41.4300000
918349;;3.84;2.06;2021;2022-09-13 11:16:41.4300000
918593;;3.00;2.34;2021;2022-09-13 11:16:41.4300000
918787;;;3.06;2021;2022-09-13 11:16:41.4300000
918994;4.64;;;2021;2022-09-13 11:16:41.4300000
919123;4.65;;;2021;2022-09-13 11:16:41.4300000
919305;;2.57;1.12;2021;2022-09-13 11:16:41.4300000
919469;5.28;;;2021;2022-09-13 11:16:41.4300000
919724;;3.71;2.31;2021;2022-09-13 11:16:41.4300000
920228;;4.06;3.18;2021;2022-09-13 11:16:41.4300000
920502;4.82;4.11;;2021;2022-09-13 11:16:41.4300000
921129;;4.15;1.89;2021;2022-09-13 11:16:41.4300000
921336;4.41;;;2021;2022-09-13 11:16:41.4300000
921439;;1.99;0.78;2021;2022-09-13 11:16:41.4300000
921579;5.78;4.13;3.51;2021;2022-09-13 11:16:41.4300000
921981;5.54;3.53;;2021;2022-09-13 11:16:41.4300000
922183;;2.75;;2021;2022-09-13 11:16:41.4300000
922717;;3.23;2.73;2021;2022-09-13 11:16:41.4300000
923059;;3.69;1.96;2021;2022-09-13 11:16:41.4300000
923175;;3.02;1.92;2021;2022-09-13 11:16:41.4300000
23760;;4.51;2.75;2021;2022-09-13 11:16:41.4300000
23985;;;2.61;2021;2022-09-13 11:16:41.4300000
24089;2.91;2.64;1.84;2021;2022-09-13 11:16:41.4300000
24211;;;1.17;2021;2022-09-13 11:16:41.4300000
24296;;2.39;1.55;2021;2022-09-13 11:16:41.4300000
24521;5.83;;;2021;2022-09-13 11:16:41.4300000
24533;;2.01;1.67;2021;2022-09-13 11:16:41.4300000
24806;;2.67;1.17;2021;2022-09-13 11:16:41.4300000
24934;;3.62;1.01;2021;2022-09-13 11:16:41.4300000
25021;;2.25;2.44;2021;2022-09-13 11:16:41.4300000
25136;;3.43;2.57;2021;2022-09-13 11:16:41.4300000
25227;3.75;;;2021;2022-09-13 11:16:41.4300000
25252;;2.66;2.45;2021;2022-09-13 11:16:41.4300000
25458;;3.20;2.18;2021;2022-09-13 11:16:41.4300000
25636;;3.49;2.94;2021;2022-09-13 11:16:41.4300000
25773;;3.37;2.78;2021;2022-09-13 11:16:41.4300000
25914;;;1.48;2021;2022-09-13 11:16:41.4300000
26037;;3.92;3.43;2021;2022-09-13 11:16:41.4300000
26136;;2.56;1.83;2021;2022-09-13 11:16:41.4300000
26372;;2.86;;2021;2022-09-13 11:16:41.4300000
26487;;1.91;1.83;2021;2022-09-13 11:16:41.4300000
26645;;4.15;3.33;2021;2022-09-13 11:16:41.4300000
26797;;3.95;2.02;2021;2022-09-13 11:16:41.4300000
27054;;3.60;;2021;2022-09-13 11:16:41.4300000
27066;3.27;4.03;3.77;2021;2022-09-13 11:16:41.4300000
27170;4.50;3.52;0.33;2021;2022-09-13 11:16:41.4300000
27285;;4.24;3.27;2021;2022-09-13 11:16:41.4300000
27443;;;1.92;2021;2022-09-13 11:16:41.4300000
27522;;3.25;3.33;2021;2022-09-13 11:16:41.4300000
27765;;2.50;1.51;2021;2022-09-13 11:16:41.4300000
28228;;2.77;1.61;2021;2022-09-13 11:16:41.4300000
28599;;4.39;;2021;2022-09-13 11:16:41.4300000
36468;;3.43;2.09;2021;2022-09-13 11:16:41.4300000
36675;;2.86;2.38;2021;2022-09-13 11:16:41.4300000
36754;;3.21;2.38;2021;2022-09-13 11:16:41.4300000
36869;4.20;;;2021;2022-09-13 11:16:41.4300000
36985;6.49;;;2021;2022-09-13 11:16:41.4300000
37059;3.96;;;2021;2022-09-13 11:16:41.4300000
37148;5.28;;;2021;2022-09-13 11:16:41.4300000
37278;4.01;3.16;1.50;2021;2022-09-13 11:16:41.4300000
37357;3.51;2.45;1.51;2021;2022-09-13 11:16:41.4300000
37459;;3.44;2.72;2021;2022-09-13 11:16:41.4300000
37655;;2.73;1.44;2021;2022-09-13 11:16:41.4300000
37734;4.58;;;2021;2022-09-13 11:16:41.4300000
37758;6.01;;;2021;2022-09-13 11:16:41.4300000
37941;4.29;3.56;;2021;2022-09-13 11:16:41.4300000
38106;5.24;;;2021;2022-09-13 11:16:41.4300000
38209;5.32;;;2021;2022-09-13 11:16:41.4300000
38283;2.47;2.21;1.89;2021;2022-09-13 11:16:41.4300000
38398;;3.28;2.57;2021;2022-09-13 11:16:41.4300000
38738;;1.71;1.52;2021;2022-09-13 11:16:41.4300000
39019;4.73;;;2021;2022-09-13 11:16:41.4300000
39159;;2.78;2.08;2021;2022-09-13 11:16:41.4300000
39354;4.32;;;2021;2022-09-13 11:16:41.4300000
39457;;2.25;1.18;2021;2022-09-13 11:16:41.4300000
39597;;2.69;3.33;2021;2022-09-13 11:16:41.4300000
39718;;3.20;2.12;2021;2022-09-13 11:16:41.4300000
39743;;3.43;2.72;2021;2022-09-13 11:16:41.4300000
39858;;;2.70;2021;2022-09-13 11:16:41.4300000
40356;;2.78;0.37;2021;2022-09-13 11:16:41.4300000
40502;;1.80;;2021;2022-09-13 11:16:41.4300000
41026;5.98;;2.39;2021;2022-09-13 11:16:41.4300000
41117;;3.46;;2021;2022-09-13 11:16:41.4300000
41185;;2.57;1.96;2021;2022-09-13 11:16:41.4300000
41221;3.50;2.10;;2021;2022-09-13 11:16:41.4300000
41270;;3.78;;2021;2022-09-13 11:16:41.4300000
41385;;2.82;1.80;2021;2022-09-13 11:16:41.4300000
41592;;2.27;2.63;2021;2022-09-13 11:16:41.4300000
41695;3.88;3.22;;2021;2022-09-13 11:16:41.4300000
41774;4.40;2.98;2.36;2021;2022-09-13 11:16:41.4300000
41993;3.29;3.06;1.28;2021;2022-09-13 11:16:41.4300000
42420;;4.08;;2021;2022-09-13 11:16:41.4300000
42560;;3.27;2.85;2021;2022-09-13 11:16:41.4300000
42730;;3.72;;2021;2022-09-13 11:16:41.4300000
42894;;4.49;3.71;2021;2022-09-13 11:16:41.4300000
43114;;4.28;2.69;2021;2022-09-13 11:16:41.4300000
43291;;3.05;2.21;2021;2022-09-13 11:16:41.4300000
43412;;;2.63;2021;2022-09-13 11:16:41.4300000
43977;;;1.96;2021;2022-09-13 11:16:41.4300000
44064;4.87;;;2021;2022-09-13 11:16:41.4300000
44374;;1.87;0.82;2021;2022-09-13 11:16:41.4300000
44453;3.47;3.10;1.58;2021;2022-09-13 11:16:41.4300000
44659;;;2.44;2021;2022-09-13 11:16:41.4300000
44842;4.65;2.50;1.15;2021;2022-09-13 11:16:41.4300000
45123;;2.24;1.31;2021;2022-09-13 11:16:41.4300000
45299;;3.85;;2021;2022-09-13 11:16:41.4300000
45536;;2.35;1.61;2021;2022-09-13 11:16:41.4300000
45755;;3.33;;2021;2022-09-13 11:16:41.4300000
46036;4.91;;;2021;2022-09-13 11:16:41.4300000
46197;;3.18;1.46;2021;2022-09-13 11:16:41.4300000
46267;4.81;;;2021;2022-09-13 11:16:41.4300000
46358;;2.65;1.72;2021;2022-09-13 11:16:41.4300000
46450;;2.00;1.98;2021;2022-09-13 11:16:41.4300000
46486;4.74;2.92;2.61;2021;2022-09-13 11:16:41.4300000
46590;;2.36;1.72;2021;2022-09-13 11:16:41.4300000
46929;;3.11;2.62;2021;2022-09-13 11:16:41.4300000
47200;4.09;3.16;1.75;2021;2022-09-13 11:16:41.4300000
47348;;2.24;2.78;2021;2022-09-13 11:16:41.4300000
47557;3.75;;;2021;2022-09-13 11:16:41.4300000
47797;;4.30;0.42;2021;2022-09-13 11:16:41.4300000
13006;;2.71;2.08;2021;2022-09-13 11:16:41.4300000
13286;;;2.53;2021;2022-09-13 11:16:41.4300000
13444;;3.53;0.42;2021;2022-09-13 11:16:41.4300000
13547;5.08;;;2021;2022-09-13 11:16:41.4300000
13778;4.85;3.71;;2021;2022-09-13 11:16:41.4300000
13959;;3.58;2.89;2021;2022-09-13 11:16:41.4300000
14011;;;1.61;2021;2022-09-13 11:16:41.4300000
14084;;3.49;2.25;2021;2022-09-13 11:16:41.4300000
14266;;;2.67;2021;2022-09-13 11:16:41.4300000
14552;;;1.89;2021;2022-09-13 11:16:41.4300000
14795;;3.39;2.92;2021;2022-09-13 11:16:41.4300000
14886;;3.89;3.79;2021;2022-09-13 11:16:41.4300000
15039;;2.69;2.01;2021;2022-09-13 11:16:41.4300000
15124;;2.34;1.74;2021;2022-09-13 11:16:41.4300000
15246;;3.21;2.25;2021;2022-09-13 11:16:41.4300000
15544;;;1.96;2021;2022-09-13 11:16:41.4300000
15672;;3.06;2.66;2021;2022-09-13 11:16:41.4300000
15805;;3.15;2.44;2021;2022-09-13 11:16:41.4300000
15970;;3.43;3.52;2021;2022-09-13 11:16:41.4300000
16135;;3.51;1.92;2021;2022-09-13 11:16:41.4300000
16433;;3.84;2.93;2021;2022-09-13 11:16:41.4300000
16615;;3.49;2.87;2021;2022-09-13 11:16:41.4300000
16627;;3.38;3.33;2021;2022-09-13 11:16:41.4300000
16779;;3.82;;2021;2022-09-13 11:16:41.4300000
16974;5.74;;;2021;2022-09-13 11:16:41.4300000
17073;;2.42;2.06;2021;2022-09-13 11:16:41.4300000
17188;;3.31;2.29;2021;2022-09-13 11:16:41.4300000
17267;;3.91;1.61;2021;2022-09-13 11:16:41.4300000
17310;;2.63;1.84;2021;2022-09-13 11:16:41.4300000
17361;;4.04;4.01;2021;2022-09-13 11:16:41.4300000
17541;;3.82;3.03;2021;2022-09-13 11:16:41.4300000
17759;;3.57;2.34;2021;2022-09-13 11:16:41.4300000
17954;;2.67;2.22;2021;2022-09-13 11:16:41.4300000
18089;;3.60;2.54;2021;2022-09-13 11:16:41.4300000
18181;;3.49;;2021;2022-09-13 11:16:41.4300000
18284;;2.89;2.76;2021;2022-09-13 11:16:41.4300000
18296;;;3.85;2021;2022-09-13 11:16:41.4300000
18399;4.38;2.63;2.87;2021;2022-09-13 11:16:41.4300000
18512;5.78;;;2021;2022-09-13 11:16:41.4300000
18569;;;2.79;2021;2022-09-13 11:16:41.4300000
18867;;3.49;3.33;2021;2022-09-13 11:16:41.4300000
18946;;1.08;1.31;2021;2022-09-13 11:16:41.4300000
19057;;2.72;2.70;2021;2022-09-13 11:16:41.4300000
19318;;3.41;2.45;2021;2022-09-13 11:16:41.4300000
19458;;3.51;2.68;2021;2022-09-13 11:16:41.4300000
19549;;3.64;2.20;2021;2022-09-13 11:16:41.4300000
19720;;;3.70;2021;2022-09-13 11:16:41.4300000
19860;;3.10;2.47;2021;2022-09-13 11:16:41.4300000
20357;;3.19;2.39;2021;2022-09-13 11:16:41.4300000
20485;;3.80;3.33;2021;2022-09-13 11:16:41.4300000
20758;4.91;;;2021;2022-09-13 11:16:41.4300000
