BANHEIROS,COZINHA,LABORATÓRIO,ESPORTE,SALAS DE AULA,LEITURA,OUTROS,IDESP_AF
5,2,1,1,14,1,11,0.0
5,4,1,1,22,1,7,2.82
5,3,0,2,14,0,8,3.3
8,4,1,1,12,1,7,2.74
5,3,1,1,12,1,8,3.19
4,4,1,1,10,0,8,0.0
9,5,1,1,14,0,8,3.85
6,2,4,2,14,1,13,0.0
4,3,1,1,10,1,8,3.63
4,2,0,1,8,1,6,4.51
4,3,2,1,9,1,5,0.0
6,3,1,1,10,0,8,0.0
7,5,1,1,18,1,8,3.4
4,2,1,1,9,1,6,4.14
5,4,2,1,13,1,9,3.99
4,3,1,2,11,1,6,3.28
8,5,1,1,21,0,14,4.41
7,3,0,1,13,0,6,4.02
4,4,1,1,20,1,9,2.63
5,2,0,1,9,1,6,4.76
4,3,1,1,10,1,5,3.2
5,3,1,1,16,1,8,3.83
5,5,2,1,8,1,7,5.48
5,2,1,1,7,0,5,4.65
4,3,1,1,17,0,6,3.11
4,4,1,1,8,1,9,0.0
4,3,1,1,8,1,6,3.8
4,2,1,1,6,1,4,3.33
4,2,1,2,7,1,8,4.14
6,4,1,1,10,1,11,0.0
4,3,1,1,5,1,9,0.0
5,3,1,0,3,0,6,0.0
3,2,1,1,13,0,7,4.2
2,3,1,1,7,1,6,3.81
7,7,0,1,18,1,8,2.71
5,3,1,1,15,1,9,4.14
5,4,0,1,14,1,7,2.58
7,3,1,1,12,1,10,2.95
4,4,4,1,11,1,11,5.28
2,3,2,1,13,1,7,2.94
5,2,0,1,13,0,5,4.11
6,2,1,2,10,1,5,0.0
7,4,1,1,11,2,16,0.0
5,3,0,1,13,0,5,4.53
8,4,2,1,19,1,13,4.19
5,3,1,1,13,0,9,0.0
5,4,2,1,18,2,14,0.0
4,3,1,1,22,1,6,3.83
6,2,1,1,6,0,7,3.65
4,1,1,0,4,0,5,2.67
9,5,0,1,23,1,9,2.36
6,3,2,1,11,1,7,3.28
4,2,1,1,10,0,5,0.0
4,2,1,1,9,0,5,3.81
7,4,2,1,19,1,11,3.79
6,4,1,1,10,1,8,4.24
7,6,1,1,13,1,8,3.56
4,4,2,1,10,1,7,3.01
4,4,1,0,11,1,7,0.0
8,3,1,1,15,0,9,2.83
4,4,2,1,14,1,6,2.52
6,3,1,1,15,0,6,0.0
5,4,2,2,20,1,9,2.32
5,5,0,1,17,1,9,0.0
4,3,1,1,16,1,5,2.26
4,2,1,1,9,1,6,3.13
4,3,1,1,9,1,9,3.76
5,3,1,1,11,1,9,3.91
6,3,1,1,12,1,6,2.91
3,2,1,1,6,1,7,5.03
7,4,0,1,19,1,10,2.58
4,6,2,1,21,1,11,2.39
6,8,1,1,17,1,17,3.16
6,3,1,1,8,1,6,4.29
10,4,0,3,18,1,15,3.96
6,4,2,2,12,1,9,5.3
5,2,1,2,17,1,19,3.33
11,7,2,2,22,1,16,3.16
5,3,2,2,15,1,13,3.78
7,5,2,1,16,1,14,3.65
5,4,3,2,14,1,7,3.04
8,3,1,1,9,1,10,2.67
6,3,1,1,14,1,7,3.19
5,3,0,1,17,1,10,3.16
4,3,2,1,25,1,8,3.0
7,4,0,1,12,1,10,3.63
5,2,2,1,11,1,8,3.83
10,4,5,2,20,1,15,4.38
4,4,1,1,21,1,9,3.84
6,2,1,1,10,1,6,3.63
6,5,2,2,8,1,7,5.02
7,5,2,1,15,1,10,4.34
9,4,2,1,19,1,14,4.0
3,2,1,1,10,1,7,3.55
12,4,2,1,13,0,10,5.67
10,4,1,1,14,1,11,4.52
10,6,2,2,24,1,12,3.45
6,5,2,2,14,1,8,4.52
18,6,3,2,17,1,32,3.63
12,3,2,2,20,1,12,2.61
5,4,1,1,18,1,10,3.08
9,3,1,1,18,1,11,3.8
13,4,2,1,17,1,13,3.08
5,4,2,1,21,1,10,2.97
4,3,1,1,11,1,10,4.62
5,3,2,1,12,1,10,5.76
8,2,2,2,16,2,13,4.2
7,3,1,1,16,1,6,2.6
7,3,0,1,19,0,12,4.11
6,3,0,0,12,0,6,2.98
9,5,2,2,25,1,11,2.47
8,5,0,2,19,1,5,2.48
4,1,1,1,7,1,4,4.61
5,4,4,2,13,1,7,3.44
11,6,1,2,33,1,13,2.95
6,4,2,1,8,0,12,5.81
6,2,0,1,13,1,11,4.4
4,4,0,2,12,1,6,3.98
6,2,1,1,13,1,7,3.45
4,1,0,2,10,0,7,4.22
7,5,2,1,19,1,9,3.31
3,3,2,2,18,1,8,3.17
5,5,0,1,15,1,12,3.07
4,4,1,2,12,1,14,3.65
9,6,0,1,28,0,9,3.31
5,2,0,2,17,1,7,3.88
5,2,0,1,13,1,6,3.93
14,3,2,2,21,1,11,3.29
4,4,1,1,8,2,6,4.31
7,2,1,2,13,1,8,3.14
4,3,1,1,16,1,9,4.17
4,3,2,1,15,1,8,3.07
6,4,2,2,22,1,10,3.62
6,1,0,2,10,1,9,4.0
4,3,1,1,13,1,7,3.59
6,2,0,1,12,1,7,2.84
5,3,0,1,16,1,10,3.38
12,5,3,2,14,1,11,4.8
6,4,1,1,10,1,6,3.09
4,3,1,1,10,0,6,3.97
5,4,1,1,15,1,9,3.41
6,3,0,1,9,1,5,3.15
4,5,2,3,18,1,9,2.81
3,4,3,1,16,1,7,4.38
6,4,2,1,15,1,11,3.65
4,4,1,0,20,1,12,2.28
4,2,0,1,8,0,4,3.59
4,3,1,1,17,1,7,3.52
6,3,2,1,16,1,5,2.36
6,2,1,1,19,1,7,2.83
4,2,1,1,12,1,7,3.85
4,3,2,1,13,1,7,2.21
5,3,1,1,12,0,7,3.32
5,5,1,1,23,0,7,2.72
5,5,2,1,16,1,8,2.87
5,5,1,1,21,1,7,2.97
7,4,2,1,15,1,9,2.65
5,3,2,1,17,1,7,3.05
6,3,1,1,5,1,8,3.34
8,4,0,2,19,1,6,3.75
6,5,1,1,16,1,7,3.08
3,4,0,1,21,2,8,2.28
5,4,2,1,14,1,9,2.77
6,4,2,1,20,1,8,4.59
4,5,2,2,17,1,8,3.07
5,4,1,1,11,1,8,2.27
6,5,2,1,11,0,11,2.95
5,2,1,0,17,1,8,3.59
5,6,1,1,20,1,12,3.85
5,7,1,1,13,1,10,3.41
4,3,1,1,18,1,7,3.11
4,2,1,1,8,1,7,2.81
9,4,3,3,18,1,12,3.06
5,3,2,1,14,0,7,3.14
2,3,1,1,10,1,6,3.04
5,3,2,1,10,1,5,3.36
4,3,1,1,17,2,6,2.92
6,5,1,1,14,1,9,3.39
8,6,2,2,26,1,10,2.54
7,3,4,0,17,1,11,3.37
2,5,1,1,10,1,8,2.92
5,4,2,1,13,1,11,3.22
6,3,1,1,12,0,9,2.97
9,4,2,1,18,0,8,2.1
5,4,1,1,22,1,7,2.23
5,3,0,2,14,0,8,3.0
8,4,1,1,12,1,7,2.16
5,3,1,1,12,1,8,2.83
4,3,1,1,10,1,8,3.9
4,2,0,1,8,1,6,4.26
7,5,1,1,18,1,8,3.79
4,2,1,1,9,1,6,3.95
5,4,2,1,13,1,9,4.03
4,3,1,2,11,1,6,2.86
8,5,1,1,21,0,14,4.23
7,3,0,1,13,0,6,3.78
4,4,1,1,20,1,9,2.28
5,2,0,1,9,1,6,4.43
4,3,1,1,10,1,5,2.8
5,3,1,1,16,1,8,3.39
5,5,2,1,8,1,7,4.76
5,2,1,1,7,0,5,4.68
4,3,1,1,17,0,6,2.88
4,3,1,1,8,1,6,4.37
4,2,1,1,6,1,4,3.33
4,2,1,2,7,1,8,3.02
3,4,3,2,21,2,9,2.09
2,4,2,1,15,0,7,2.97
7,7,1,3,23,1,8,2.9
8,4,1,1,14,1,13,2.89
6,4,1,1,13,1,12,3.67
6,2,0,1,17,0,8,3.45
5,4,2,1,18,1,10,3.42
8,3,1,2,16,1,10,4.43
4,2,1,1,14,1,4,2.76
5,3,0,1,19,0,9,3.27
4,2,2,1,13,1,6,2.7
4,2,3,1,10,0,9,3.55
6,4,1,2,18,2,7,3.19
7,3,1,1,13,1,10,2.79
4,3,2,1,18,1,10,4.26
5,4,1,0,20,1,9,3.64
6,3,1,1,11,1,9,4.75
7,4,2,2,30,1,10,2.63
7,5,1,1,17,1,8,2.98
5,2,1,1,17,1,11,3.08
4,2,1,1,16,1,5,2.25
7,4,2,1,30,1,17,3.26
4,3,1,1,13,1,9,2.5
11,6,3,1,22,1,17,3.83
8,3,2,1,21,1,10,2.82
6,3,0,1,22,0,9,2.84
7,5,2,2,18,1,12,3.14
8,4,2,1,24,1,7,2.22
4,2,1,1,16,1,7,2.9
3,2,1,0,10,1,8,3.78
4,4,2,1,22,1,7,3.13
5,3,0,1,20,1,8,2.84
10,6,2,1,22,1,16,2.8
5,2,0,1,10,1,10,3.34
8,5,1,2,13,1,9,3.22
5,4,3,3,18,1,16,5.48
4,3,1,1,10,1,6,3.86
13,6,2,2,21,1,12,4.58
5,5,1,2,12,2,6,4.35
9,4,2,1,19,1,12,3.12
5,4,2,2,30,1,15,2.56
6,5,2,1,22,1,12,3.28
6,5,0,1,23,0,8,1.72
9,5,3,1,17,1,9,2.86
11,4,1,1,19,1,17,2.75
4,3,2,1,15,1,8,4.34
4,3,2,1,14,0,8,2.26
4,4,2,1,20,1,7,2.44
4,3,2,1,19,1,7,2.8
5,5,0,1,10,0,8,3.55
6,3,2,1,10,0,9,2.16
6,3,2,1,22,1,8,3.94
3,3,2,1,22,1,8,2.81
5,3,1,1,14,1,9,3.81
5,3,1,1,15,1,6,3.29
4,2,0,1,12,0,9,2.66
5,2,0,1,9,1,9,4.24
6,6,2,2,14,1,10,3.7
4,3,0,1,8,0,7,2.32
9,2,6,2,24,2,8,3.82
4,2,1,0,10,1,5,3.43
5,3,1,2,11,1,5,3.0
8,7,1,1,17,2,15,2.83
4,1,1,1,7,0,5,3.17
5,3,2,2,11,1,7,3.63
7,3,2,2,11,1,13,3.2
4,2,0,1,10,0,6,4.42
7,4,2,2,19,1,8,2.6
4,4,1,2,10,1,7,3.07
5,2,2,1,20,1,10,3.4
5,3,1,1,7,1,6,2.75
10,4,2,2,14,1,16,3.83
3,3,1,1,11,1,6,3.27
5,4,0,1,10,0,8,2.53
6,4,1,1,8,1,9,3.07
10,4,3,2,21,1,11,4.26
5,4,1,2,20,1,8,3.28
5,3,1,1,16,1,10,2.14
7,4,1,1,15,1,9,2.01
8,4,2,1,22,1,8,2.78
8,4,2,1,16,1,9,3.61
18,5,3,1,31,1,19,4.43
6,5,2,1,17,1,9,3.21
5,4,2,1,11,1,9,2.7
8,4,1,2,19,1,15,3.87
3,2,1,1,8,1,5,3.05
6,4,1,2,18,2,8,2.38
6,2,0,1,12,0,8,2.37
6,3,1,1,14,0,9,3.44
4,2,1,1,8,1,6,3.16
3,2,1,1,7,1,7,2.48
4,2,0,1,14,1,10,3.34
11,6,2,2,23,2,10,2.23
12,6,4,2,30,2,24,3.38
4,4,0,1,11,1,5,2.94
5,3,1,2,14,1,11,3.29
5,7,1,1,18,1,10,2.89
5,3,0,1,17,1,17,4.12
4,3,1,0,7,0,7,3.23
5,5,2,1,16,2,15,4.31
7,4,0,1,11,1,7,3.49
8,3,0,1,12,0,5,3.44
7,3,0,1,14,1,9,4.22
5,1,1,1,7,0,4,4.4
4,3,1,0,5,1,7,4.26
7,3,2,1,9,1,9,3.2
4,2,1,1,8,1,7,2.89
10,4,2,2,12,1,15,4.82
5,3,1,1,17,0,11,4.21
5,2,2,1,13,1,10,3.6
6,2,1,1,12,1,11,2.98
6,3,1,1,12,1,5,2.76
14,4,2,2,19,1,15,3.1
4,3,1,1,18,0,11,3.86
4,3,0,1,21,1,8,2.86
5,4,1,1,16,1,7,3.01
7,3,1,1,19,2,8,3.16
5,3,1,2,15,1,10,3.48
6,5,1,1,9,1,12,3.79
5,1,1,1,16,1,8,3.41
4,4,1,2,18,1,11,3.33
7,4,1,1,7,2,9,3.97
7,3,2,1,12,1,6,3.85
4,4,1,2,10,1,12,2.12
4,1,1,2,9,1,6,2.31
7,5,2,1,19,1,19,3.12
7,4,2,2,21,1,16,2.14
10,3,2,1,19,1,12,3.59
9,2,1,2,16,1,8,2.79
6,2,1,1,7,1,15,3.54
6,3,1,1,7,1,4,3.63
6,3,0,1,7,1,11,2.73
4,2,1,1,6,0,5,4.19
8,5,3,1,21,0,10,3.4
10,4,2,1,14,1,12,3.48
4,4,1,1,9,0,6,2.91
4,2,1,1,10,1,6,2.33
6,3,1,2,14,1,10,3.87
6,5,3,1,23,1,10,2.76
7,3,1,2,13,0,14,0.0
5,1,1,1,7,1,17,0.0
8,3,1,2,11,1,10,0.0
8,5,2,2,18,1,12,3.51
5,3,1,1,14,1,19,2.28
8,3,1,1,10,2,16,0.0
5,4,1,1,15,1,21,0.0
6,5,1,2,13,1,11,3.15
11,4,2,2,13,1,12,4.52
5,2,1,1,9,1,8,2.92
6,4,4,1,13,1,12,0.0
5,2,1,2,9,1,7,3.96
9,4,2,3,12,1,9,3.4
4,3,0,1,14,0,11,2.67
6,4,1,1,21,0,16,2.57
5,5,1,1,8,1,10,3.01
6,4,1,0,9,1,7,0.0
5,5,0,2,19,0,9,3.81
4,2,0,1,7,2,4,2.95
10,4,2,1,16,1,18,3.09
5,6,2,1,20,1,8,4.14
4,3,2,1,9,1,10,3.93
6,2,1,1,14,1,8,4.26
4,4,0,1,11,0,7,3.06
5,2,1,1,9,0,6,3.0
5,3,0,1,16,1,7,2.97
7,4,1,2,22,2,16,0.0
7,3,0,1,17,0,7,3.02
6,4,2,1,17,1,8,3.83
4,2,0,2,26,0,12,0.0
6,3,1,1,12,1,15,2.78
5,2,0,1,11,1,8,3.29
6,6,1,1,19,1,10,0.0
6,5,2,1,12,1,9,2.71
5,5,2,1,14,1,10,3.22
5,2,1,1,9,1,8,3.69
5,5,1,2,14,1,9,4.21
5,4,1,1,13,1,12,3.74
5,2,1,1,7,0,7,2.57
6,4,1,1,11,0,11,2.91
6,4,1,1,12,1,10,4.72
9,4,1,1,18,1,9,3.03
6,5,3,2,24,1,12,0.0
8,3,1,1,12,1,11,2.48
4,4,1,1,12,1,8,2.19
4,3,1,1,12,1,8,3.36
4,4,0,1,11,2,8,0.0
3,4,1,2,14,1,8,0.0
4,2,1,1,9,1,8,3.97
5,4,3,1,20,1,12,2.58
4,3,2,2,11,2,10,0.0
6,2,1,1,7,2,7,3.4
8,3,2,3,26,1,14,3.53
4,4,2,1,17,1,11,3.58
4,3,1,1,14,1,6,2.74
7,3,1,1,14,1,12,0.0
5,3,3,0,16,1,8,2.5
7,3,1,1,15,1,9,3.09
4,3,0,2,11,0,7,3.72
6,3,2,1,9,1,8,3.22
4,3,1,1,7,1,6,3.33
8,4,2,1,17,1,8,2.86
12,5,2,2,32,1,15,3.0
5,3,1,1,8,1,7,3.52
8,5,1,2,13,2,9,0.0
9,5,0,1,12,1,12,0.0
5,3,4,1,8,1,10,0.0
6,4,3,2,14,1,12,0.0
5,4,0,1,16,1,10,2.22
14,5,1,2,25,1,19,2.98
8,4,2,2,20,1,8,4.5
5,4,1,1,10,0,4,2.63
7,6,2,2,18,1,10,3.21
4,0,0,1,12,0,3,3.96
5,4,3,1,21,1,13,4.22
7,3,2,1,9,1,9,0.0
3,5,1,1,23,1,6,3.31
4,1,1,1,24,1,7,0.0
4,3,2,1,17,1,8,0.0
7,4,2,1,18,1,8,2.7
8,5,2,1,21,1,13,4.14
10,5,2,1,13,1,8,2.51
6,5,1,1,14,1,12,2.67
7,6,6,1,26,1,16,0.0
4,3,0,1,19,1,7,0.0
4,5,0,1,17,1,8,0.0
5,4,1,1,16,0,6,2.74
4,3,1,2,19,1,6,3.3
8,4,1,1,17,1,9,2.55
6,4,1,1,18,1,9,3.36
7,3,0,1,24,0,11,0.0
7,3,0,1,19,0,9,0.0
4,3,1,1,12,0,11,0.0
7,5,3,2,20,2,9,4.44
12,4,1,2,28,1,11,2.45
7,2,1,2,10,0,9,3.62
7,5,1,1,26,0,11,2.81
5,3,0,1,19,1,7,2.56
5,4,1,0,16,1,8,3.11
2,4,1,1,13,0,7,3.81
4,3,2,2,9,1,11,3.18
5,3,1,1,20,1,11,2.69
6,4,1,2,15,2,8,0.0
6,3,0,1,13,0,9,3.97
8,4,1,1,27,1,10,3.49
8,2,2,2,15,2,10,3.07
4,3,1,1,9,1,7,0.0
7,3,3,2,14,1,8,2.34
4,2,1,1,7,1,6,2.33
5,3,1,1,6,0,8,2.72
7,4,2,1,14,1,9,2.49
9,4,0,1,12,0,10,0.0
6,6,3,3,20,1,18,3.99
5,3,2,1,17,1,10,2.86
6,3,1,1,9,0,8,4.06
4,2,2,1,17,1,10,2.71
4,3,1,1,9,0,6,2.56
5,4,2,1,18,1,8,3.75
5,3,1,1,13,0,8,3.77
5,3,0,0,18,1,7,0.0
9,5,2,1,26,1,10,4.33
5,5,2,2,22,1,8,3.67
4,2,1,1,10,0,8,0.0
5,4,1,2,20,1,9,3.03
6,3,1,0,21,1,7,3.02
4,4,1,1,11,1,15,0.0
5,4,1,1,16,0,9,0.0
4,2,2,1,15,1,6,3.23
5,3,1,1,20,0,9,3.02
4,3,1,2,14,1,7,4.42
8,3,1,1,15,0,9,3.51
5,4,1,1,17,1,8,0.0
6,4,2,2,15,1,9,2.96
5,3,2,2,15,2,19,2.51
4,4,2,1,22,1,15,4.26
9,4,2,1,22,1,11,3.12
4,2,0,1,20,1,6,3.21
5,1,1,1,24,0,15,2.8
8,4,2,2,10,1,8,5.37
4,3,1,1,13,1,6,4.0
5,5,2,1,16,1,7,3.48
4,3,1,1,10,1,4,0.0
5,4,3,1,22,1,10,3.22
5,3,1,1,12,2,6,3.57
5,4,1,1,15,1,8,0.0
3,4,1,0,14,0,8,3.72
5,2,1,1,13,1,7,0.0
16,5,1,1,23,1,10,2.85
4,4,1,2,12,1,13,0.0
6,4,2,1,18,0,10,0.0
5,4,1,2,25,1,9,1.85
4,4,2,1,20,1,8,2.84
7,4,1,1,18,0,12,0.0
5,3,1,1,7,2,5,3.82
6,5,1,1,20,1,11,1.81
2,2,0,1,10,0,5,0.0
6,3,5,1,20,1,8,2.35
3,2,1,1,14,0,9,0.0
6,3,2,1,18,1,10,3.87
4,3,2,1,18,2,5,1.93
0,3,3,0,9,1,3,0.0
5,5,2,1,16,1,7,3.43
7,2,1,0,16,0,9,0.0
13,5,6,2,13,1,19,0.0
7,5,0,1,16,1,10,0.0
9,2,1,1,19,1,8,0.0
8,3,0,1,13,1,8,0.0
6,4,2,1,21,1,10,0.0
6,4,1,1,13,1,18,0.0
3,4,3,2,21,2,9,3.18
2,4,2,1,15,0,7,2.72
6,3,1,1,15,1,12,0.0
5,4,0,2,18,0,7,0.0
7,7,1,3,23,1,8,2.65
8,4,1,1,14,1,13,3.8
8,5,2,1,14,1,9,0.0
6,3,1,1,11,0,6,0.0
5,4,1,1,15,1,9,0.0
8,2,1,1,10,1,9,0.0
6,4,1,1,13,1,12,4.0
6,2,0,1,17,0,8,2.97
5,4,2,1,18,1,10,3.56
8,3,1,2,16,1,10,4.77
4,2,1,1,14,1,4,2.86
5,3,0,1,19,0,9,2.95
4,2,2,1,13,1,6,2.92
4,2,3,1,10,0,9,4.79
7,5,1,2,14,1,13,0.0
6,4,1,2,18,2,7,3.4
7,3,1,1,13,1,10,4.18
4,3,2,1,18,1,10,3.58
5,4,1,1,13,1,10,0.0
7,4,1,0,19,1,9,0.0
5,4,1,0,20,1,9,4.23
6,3,1,1,11,1,9,4.99
7,4,2,2,30,1,10,2.91
8,5,1,1,16,1,13,0.0
5,3,1,1,11,0,12,0.0
6,4,4,2,17,2,9,0.0
7,5,1,1,17,1,8,2.64
6,3,1,1,16,1,10,0.0
6,2,0,1,12,1,5,0.0
5,2,1,1,17,1,11,3.22
6,2,2,1,23,1,7,0.0
4,2,1,1,16,1,5,2.05
5,3,2,1,10,1,8,0.0
7,4,2,1,30,1,17,3.05
4,3,1,1,13,1,9,3.27
11,6,3,1,22,1,17,3.46
8,3,2,1,21,1,10,3.21
6,3,0,1,22,0,9,2.76
3,4,1,1,15,1,6,0.0
7,5,2,2,18,1,12,3.28
8,4,2,1,24,1,7,2.66
4,2,1,1,16,1,7,3.03
3,2,1,0,10,1,8,4.44
4,3,1,1,13,1,10,3.19
4,4,2,1,22,1,7,3.39
5,3,0,1,20,1,8,3.18
10,6,2,1,22,1,16,2.95
5,2,0,1,10,1,10,4.91
11,4,6,1,19,1,15,0.0
8,5,1,2,13,1,9,2.95
5,4,3,3,18,1,16,4.9
4,3,1,1,10,1,6,2.68
13,6,2,2,21,1,12,4.67
4,3,1,1,11,0,8,0.0
5,5,1,2,12,2,6,5.32
6,3,1,0,16,0,8,0.0
4,3,1,1,13,1,7,0.0
9,4,2,1,19,1,12,3.49
5,4,2,2,30,1,15,3.41
4,4,1,1,18,1,7,0.0
6,5,2,1,22,1,12,3.17
8,5,1,1,23,1,9,0.0
6,5,0,1,23,0,8,2.1
9,5,3,1,17,1,9,3.12
11,4,1,1,19,1,17,2.66
19,6,2,1,30,1,20,0.0
6,4,3,2,14,1,7,0.0
4,3,2,1,15,1,8,3.6
4,3,2,1,14,0,8,2.19
4,4,2,1,20,1,7,2.21
4,3,2,1,19,1,7,3.04
5,5,0,1,10,0,8,3.23
9,4,4,1,13,2,15,0.0
6,3,2,1,10,0,9,2.85
6,3,2,1,22,1,8,4.44
3,3,2,1,22,1,8,3.24
5,3,1,1,14,1,9,4.16
5,3,1,1,15,1,6,3.05
4,2,0,1,12,0,9,3.56
5,2,0,1,9,1,9,3.08
6,6,2,2,14,1,10,0.0
4,3,0,1,8,0,7,2.63
4,5,1,1,12,1,5,0.0
9,2,6,2,24,2,8,3.6
4,2,1,0,10,1,5,3.87
4,4,2,1,16,1,6,0.0
5,3,1,2,11,1,5,3.34
8,7,1,1,17,2,15,2.64
8,5,1,1,13,1,12,0.0
4,1,1,1,7,0,5,3.04
5,3,2,2,11,1,7,3.72
7,3,2,2,11,1,13,4.4
6,3,1,1,9,0,8,0.0
4,2,0,1,10,0,6,3.54
3,2,2,1,12,1,7,0.0
3,2,1,1,11,1,9,0.0
6,3,1,1,8,0,11,0.0
7,4,2,2,19,1,8,2.88
7,3,1,2,18,1,7,0.0
4,4,1,2,10,1,7,2.71
5,2,2,1,20,1,10,3.25
5,3,1,1,7,1,6,3.02
10,4,2,2,14,1,16,4.24
3,3,1,1,11,1,6,3.47
5,4,0,1,10,0,8,2.56
6,4,1,1,8,1,9,2.43
6,2,1,1,12,1,9,0.0
4,4,0,1,14,1,9,0.0
6,5,0,1,15,1,9,0.0
10,4,3,2,21,1,11,4.23
5,4,1,2,20,1,8,3.11
5,3,1,1,16,1,10,3.02
7,4,1,1,15,1,9,2.34
4,3,0,1,17,1,4,0.0
8,4,2,1,22,1,8,2.96
8,4,2,1,16,1,9,0.0
5,3,1,1,10,1,5,0.0
18,5,3,1,31,1,19,4.85
6,5,2,1,17,1,9,3.13
5,4,2,1,11,1,9,2.99
8,4,1,2,19,1,15,3.89
3,2,1,1,8,1,5,3.34
5,3,1,1,16,0,10,0.0
6,4,1,2,18,2,8,2.46
4,3,1,1,13,1,8,0.0
6,2,0,1,12,0,8,2.76
6,3,1,1,14,0,9,3.4
6,3,1,1,16,1,7,0.0
8,3,1,1,15,0,9,0.0
4,2,1,1,8,1,6,3.18
3,2,1,1,7,1,7,2.97
6,2,0,1,5,1,3,0.0
4,2,0,1,14,1,10,2.39
4,4,0,2,15,0,7,0.0
5,4,1,1,15,0,8,0.0
6,3,0,1,15,1,10,0.0
8,4,1,1,23,1,15,3.06
5,5,1,3,18,1,10,0.0
7,4,1,1,15,1,6,1.87
5,5,1,1,21,1,8,0.0
7,4,3,1,20,1,12,3.27
7,7,1,1,17,1,16,3.41
8,3,2,1,24,0,10,2.85
3,6,2,2,19,1,9,0.0
8,3,2,1,12,1,6,4.89
8,5,2,1,18,1,13,3.43
4,3,2,2,15,1,10,1.13
3,2,0,2,16,1,10,0.0
7,4,1,2,10,1,7,3.13
7,4,2,0,16,1,11,0.0
5,4,0,2,17,1,10,2.62
9,4,1,1,15,1,9,3.04
5,4,1,1,9,0,8,3.03
5,4,5,1,19,1,5,3.25
9,5,3,1,18,1,14,3.01
8,5,3,0,21,1,7,0.0
4,3,0,1,17,0,12,3.39
8,3,2,1,11,1,8,0.0
7,6,2,2,22,1,12,2.89
7,4,2,1,18,1,11,3.42
7,4,2,2,14,1,9,3.44
4,3,0,1,12,1,7,3.58
8,3,0,1,11,1,10,4.71
5,2,0,1,8,1,8,3.88
5,4,2,1,10,1,6,5.35
9,7,0,1,30,2,13,3.51
4,2,3,2,16,1,7,3.61
9,5,4,1,19,1,13,3.57
10,4,3,1,13,1,10,5.95
7,5,2,1,23,1,7,2.7
6,3,1,2,19,1,9,3.45
7,4,3,1,18,1,7,3.59
5,4,1,0,24,0,6,0.0
15,6,4,2,27,1,16,3.59
2,1,1,0,8,0,6,2.62
5,3,0,1,28,0,15,3.97
5,4,1,1,15,1,6,2.47
7,5,2,1,16,1,9,2.63
5,2,1,1,9,1,9,3.31
5,2,1,1,5,0,12,3.83
10,3,3,2,22,1,19,0.0
4,2,0,1,5,1,6,2.42
2,4,0,1,15,0,2,0.0
6,6,2,2,14,1,11,3.89
6,4,1,3,15,2,15,4.95
4,3,1,1,9,1,11,2.74
11,4,3,1,19,1,16,2.09
7,4,2,1,17,1,7,3.82
18,4,4,1,12,1,14,0.0
5,2,0,1,8,1,10,3.18
6,3,2,1,18,1,9,3.13
4,4,1,2,18,1,9,2.96
9,4,2,2,16,1,12,2.6
6,4,1,1,14,1,11,0.0
5,3,0,1,6,1,6,0.0
5,4,0,1,13,1,8,3.3
2,4,0,1,22,1,6,0.0
4,2,1,1,11,0,6,0.0
4,3,2,2,13,2,9,3.98
5,6,3,2,19,1,10,3.37
4,4,2,2,19,1,10,0.0
6,6,1,1,20,0,9,0.0
6,3,2,1,14,1,11,3.32
9,4,4,2,28,1,9,2.57
7,4,2,1,21,1,8,2.54
4,3,1,1,12,2,8,0.0
5,4,1,1,20,1,9,2.77
5,4,2,2,19,2,10,3.15
6,3,1,1,21,1,7,3.93
5,2,2,1,20,1,7,2.6
17,6,2,1,30,1,16,2.19
6,5,2,3,24,1,13,2.77
4,2,1,1,9,0,7,2.95
6,5,0,1,15,1,8,3.37
7,4,1,1,18,1,7,0.0
6,4,2,1,23,1,7,0.0
4,3,1,1,4,1,9,3.68
13,5,0,1,20,1,5,2.22
3,3,2,1,18,1,8,3.14
2,3,2,2,18,0,9,2.6
6,5,1,2,12,1,7,3.48
3,4,1,1,10,1,9,0.0
8,5,1,1,14,1,7,3.39
6,5,1,1,14,1,12,4.02
8,5,0,1,24,1,9,0.0
8,5,2,2,19,1,11,3.35
9,4,2,1,15,1,11,5.03
4,3,1,1,19,1,6,3.13
9,5,1,1,17,1,16,0.0
6,4,2,1,11,2,9,3.47
4,6,4,1,15,1,8,4.73
4,4,2,1,22,1,9,2.79
6,4,2,1,24,1,8,3.05
5,4,3,1,16,1,6,4.06
5,3,0,1,15,0,8,0.0
4,2,1,1,10,0,6,0.0
8,5,2,1,21,1,14,2.96
7,4,1,0,15,1,7,2.86
6,4,2,1,18,0,6,0.0
9,6,2,1,17,1,11,3.07
5,5,2,1,12,1,7,0.0
6,2,1,1,8,1,5,0.0
7,3,1,1,6,0,6,3.8
7,4,2,1,14,1,7,0.0
5,4,1,1,9,1,6,0.0
5,5,1,1,12,1,13,3.31
6,5,1,2,17,1,12,3.94
5,6,1,0,8,0,12,3.23
5,4,3,3,22,1,10,0.0
5,3,1,2,15,2,12,4.24
9,6,3,2,16,1,20,0.0
4,2,1,1,9,1,7,3.76
9,6,1,2,17,1,15,4.52
6,4,3,1,12,0,9,4.34
9,3,1,0,17,1,8,5.14
4,4,0,2,18,0,8,3.35
